PERMNO,date,TICKER,PRC,vwretd,ewretd
18542,20051025,CAT,50.29000,-0.002066,-0.001741
18542,20051026,CAT,50.55000,-0.004561,-0.003427
18542,20051027,CAT,49.90000,-0.012107,-0.013615
18542,20051028,CAT,51.07000,0.015058,0.009761
18542,20051031,CAT,52.59000,0.009497,0.011805
18542,20051101,CAT,52.72000,-0.002209,-0.001917
18542,20051102,CAT,53.69000,0.012032,0.011853
18542,20051103,CAT,53.48000,0.004214,0.002822
18542,20051104,CAT,53.55000,-0.000373,0.000132
18542,20051107,CAT,54.25000,0.002346,0.002920
18542,20051108,CAT,54.25000,-0.003362,-0.003227
18542,20051109,CAT,54.10000,0.001956,0.002089
18542,20051110,CAT,54.69000,0.006975,0.002293
18542,20051111,CAT,54.87000,0.003480,0.003131
18542,20051114,CAT,55.43000,-0.000805,-0.002344
18542,20051115,CAT,55.90000,-0.004671,-0.007574
18542,20051116,CAT,56.73000,0.001549,-0.001143
18542,20051117,CAT,57.47000,0.010687,0.011056
18542,20051118,CAT,57.28000,0.004054,0.004784
18542,20051121,CAT,57.71000,0.006443,0.006370
18542,20051122,CAT,58.76000,0.005488,0.004034
18542,20051123,CAT,58.01000,0.003327,0.003129
18542,20051125,CAT,57.95000,0.002473,0.001829
18542,20051128,CAT,57.45000,-0.009952,-0.008347
18542,20051129,CAT,57.10000,0.000312,0.000601
18542,20051130,CAT,57.78000,-0.004121,0.002684
18542,20051201,CAT,59.00000,0.013262,0.011442
18542,20051202,CAT,58.81000,0.001039,0.001856
18542,20051205,CAT,58.33000,-0.002593,-0.002570
18542,20051206,CAT,58.80000,0.001562,0.001998
18542,20051207,CAT,57.78000,-0.004393,-0.002900
18542,20051208,CAT,57.34000,0.000352,0.002083
18542,20051209,CAT,58.09000,0.002604,0.004301
18542,20051212,CAT,58.03000,0.001395,0.001348
18542,20051213,CAT,58.97000,0.004147,0.000277
18542,20051214,CAT,58.75000,0.003034,0.000873
18542,20051215,CAT,58.71000,-0.002831,-0.003420
18542,20051216,CAT,59.64000,-0.002414,-0.000977
18542,20051219,CAT,56.83000,-0.007146,-0.007373
18542,20051220,CAT,56.74000,0.000025,-0.001446
18542,20051221,CAT,57.08000,0.003787,0.005357
18542,20051222,CAT,58.45000,0.004625,0.005428
18542,20051223,CAT,58.51000,0.000984,0.003363
18542,20051227,CAT,57.89000,-0.009808,-0.007568
18542,20051228,CAT,57.84000,0.002854,0.003299
18542,20051229,CAT,58.14000,-0.002346,0.000077
18542,20051230,CAT,57.77000,-0.004412,0.000053
18542,20060103,CAT,57.80000,0.016410,0.010981
18542,20060104,CAT,59.27000,0.005518,0.007697
18542,20060105,CAT,59.27000,-0.000334,0.002920
18542,20060106,CAT,60.45000,0.009805,0.009032
18542,20060109,CAT,61.55000,0.004309,0.007009
18542,20060110,CAT,61.30000,0.000982,0.004278
18542,20060111,CAT,61.33000,0.003199,0.003297
18542,20060112,CAT,62.21000,-0.006279,-0.002945
18542,20060113,CAT,62.33000,0.001440,0.002924
18542,20060117,CAT,62.96000,-0.003420,-0.002867
18542,20060118,CAT,61.87000,-0.004250,-0.001829
18542,20060119,CAT,62.51000,0.007661,0.010498
18542,20060120,CAT,60.78000,-0.015943,-0.008843
18542,20060123,CAT,61.04000,0.003156,0.003408
18542,20060124,CAT,61.35000,0.004173,0.007592
18542,20060125,CAT,62.07000,-0.002228,-0.000175
18542,20060126,CAT,65.17000,0.008208,0.009464
18542,20060127,CAT,67.53000,0.007044,0.005410
18542,20060130,CAT,67.01000,0.001838,0.002908
18542,20060131,CAT,67.90000,-0.001530,0.002841
18542,20060201,CAT,69.24000,0.001464,0.002352
18542,20060202,CAT,68.39000,-0.008453,-0.006317
18542,20060203,CAT,68.13000,-0.004865,-0.002056
18542,20060206,CAT,68.70000,0.002141,0.002836
18542,20060207,CAT,67.16000,-0.010218,-0.009193
18542,20060208,CAT,68.81000,0.006766,0.003501
18542,20060209,CAT,68.45000,-0.001719,0.000101
18542,20060210,CAT,68.75000,0.000949,-0.001475
18542,20060213,CAT,68.62000,-0.004783,-0.005837
18542,20060214,CAT,70.22000,0.009487,0.006873
18542,20060215,CAT,71.60000,0.003465,0.004129
18542,20060216,CAT,71.96000,0.007795,0.007215
18542,20060217,CAT,72.05000,-0.000567,0.001237
18542,20060221,CAT,72.59000,-0.002571,-0.001776
18542,20060222,CAT,73.06000,0.006632,0.004830
18542,20060223,CAT,72.35000,-0.002801,-0.000399
18542,20060224,CAT,72.70000,0.002339,0.003795
18542,20060227,CAT,73.50000,0.003458,0.003158
18542,20060228,CAT,73.08000,-0.009844,-0.006854
18542,20060301,CAT,74.39000,0.009404,0.009078
18542,20060302,CAT,74.34000,-0.000445,0.000231
18542,20060303,CAT,74.61000,-0.001262,-0.001027
18542,20060306,CAT,73.22000,-0.007396,-0.005855
18542,20060307,CAT,73.04000,-0.005319,-0.009664
18542,20060308,CAT,72.40000,0.000700,-0.000948
18542,20060309,CAT,71.40000,-0.004216,-0.001974
18542,20060310,CAT,70.95000,0.007385,0.006532
18542,20060313,CAT,71.00000,0.002775,0.002713
18542,20060314,CAT,71.94000,0.010220,0.006560
18542,20060315,CAT,74.29000,0.005301,0.006043
18542,20060316,CAT,74.90000,0.001690,0.001905
18542,20060317,CAT,76.23000,0.001366,0.001734
18542,20060320,CAT,75.85000,-0.001419,0.000322
18542,20060321,CAT,74.31000,-0.006703,-0.007002
18542,20060322,CAT,76.21000,0.005974,0.006191
18542,20060323,CAT,76.26000,-0.001279,0.002541
18542,20060324,CAT,75.50000,0.002588,0.006016
18542,20060327,CAT,75.38000,-0.000992,0.000744
18542,20060328,CAT,74.87000,-0.005285,-0.002449
18542,20060329,CAT,73.67000,0.009240,0.010950
18542,20060330,CAT,72.40000,-0.000608,0.001429
18542,20060331,CAT,71.81000,-0.002627,0.003551
18542,20060403,CAT,73.50000,0.000840,-0.003250
18542,20060404,CAT,75.30000,0.005596,0.001845
18542,20060405,CAT,75.80000,0.004922,0.004004
18542,20060406,CAT,75.65000,-0.000823,0.000650
18542,20060407,CAT,74.92000,-0.009973,-0.006807
18542,20060410,CAT,75.45000,0.000104,-0.002352
18542,20060411,CAT,76.66000,-0.008216,-0.009424
18542,20060412,CAT,77.84000,0.001734,0.003313
18542,20060413,CAT,76.94000,0.001236,0.002778
18542,20060417,CAT,76.45000,-0.001499,-0.000978
18542,20060418,CAT,78.91000,0.017351,0.013838
18542,20060419,CAT,78.97000,0.004279,0.007719
18542,20060420,CAT,77.97000,-0.000830,-0.001617
18542,20060421,CAT,77.87000,0.000201,0.001230
18542,20060424,CAT,77.38000,-0.002947,-0.003063
18542,20060425,CAT,74.93000,-0.004017,-0.001083
18542,20060426,CAT,75.95000,0.002147,0.002321
18542,20060427,CAT,75.06000,0.001843,-0.001708
18542,20060428,CAT,75.74000,0.001336,0.003117
18542,20060501,CAT,75.63000,-0.003286,-0.002505
18542,20060502,CAT,77.48000,0.006050,0.004142
18542,20060503,CAT,78.10000,-0.003155,-0.000189
18542,20060504,CAT,78.81000,0.003970,0.005046
18542,20060505,CAT,79.98000,0.010551,0.007474
18542,20060508,CAT,79.90000,-0.000128,0.000513
18542,20060509,CAT,81.14000,0.000875,-0.000121
18542,20060510,CAT,80.97000,-0.001461,-0.003500
18542,20060511,CAT,79.62000,-0.013542,-0.015042
18542,20060512,CAT,77.81000,-0.012831,-0.013382
18542,20060515,CAT,77.47000,-0.001095,-0.008804
18542,20060516,CAT,77.34000,-0.001041,0.000396
18542,20060517,CAT,75.91000,-0.017059,-0.012913
18542,20060518,CAT,74.62000,-0.007166,-0.005529
18542,20060519,CAT,72.78000,0.004176,0.001897
18542,20060522,CAT,72.87000,-0.006247,-0.010935
18542,20060523,CAT,73.72000,-0.003457,-0.000263
18542,20060524,CAT,73.59000,-0.000255,-0.004145
18542,20060525,CAT,73.96000,0.013912,0.012579
18542,20060526,CAT,74.42000,0.006311,0.006560
18542,20060530,CAT,72.16000,-0.015220,-0.012826
18542,20060531,CAT,72.95000,0.009333,0.008139
18542,20060601,CAT,73.29000,0.012583,0.012271
18542,20060602,CAT,72.81000,0.002586,0.004354
18542,20060605,CAT,69.33000,-0.018879,-0.016441
18542,20060606,CAT,68.48000,-0.003568,-0.006274
18542,20060607,CAT,66.74000,-0.006569,-0.003708
18542,20060608,CAT,66.89000,-0.001099,-0.006287
18542,20060609,CAT,67.52000,-0.003266,-0.001844
18542,20060612,CAT,66.32000,-0.014844,-0.018169
18542,20060613,CAT,66.33000,-0.013068,-0.016883
18542,20060614,CAT,67.48000,0.005097,0.003091
18542,20060615,CAT,70.85000,0.023843,0.024470
18542,20060616,CAT,70.55000,-0.004448,-0.005124
18542,20060619,CAT,69.95000,-0.010178,-0.010771
18542,20060620,CAT,70.99000,-0.000528,-0.001002
18542,20060621,CAT,72.47000,0.011786,0.011320
18542,20060622,CAT,72.28000,-0.004866,-0.002921
18542,20060623,CAT,72.14000,0.000926,0.002375
18542,20060626,CAT,72.48000,0.005545,0.004767
18542,20060627,CAT,71.65000,-0.009667,-0.010046
18542,20060628,CAT,72.71000,0.004938,0.002077
18542,20060629,CAT,74.40000,0.023618,0.022214
18542,20060630,CAT,74.48000,0.001017,0.007850
18542,20060703,CAT,74.77000,0.007912,0.006226
18542,20060705,CAT,73.13000,-0.008492,-0.007863
18542,20060706,CAT,73.65000,0.002201,0.002125
18542,20060707,CAT,72.58000,-0.007504,-0.008871
18542,20060710,CAT,73.27000,0.000433,-0.002190
18542,20060711,CAT,73.40000,0.004158,0.003267
18542,20060712,CAT,71.31000,-0.010937,-0.009838
18542,20060713,CAT,69.70000,-0.014143,-0.014840
18542,20060714,CAT,69.19000,-0.005289,-0.006891
18542,20060717,CAT,69.19000,-0.003581,-0.006947
18542,20060718,CAT,69.47000,0.001626,0.000127
18542,20060719,CAT,71.12000,0.019854,0.019059
18542,20060720,CAT,69.08000,-0.010998,-0.013452
18542,20060721,CAT,68.35000,-0.008935,-0.010792
18542,20060724,CAT,70.52000,0.017714,0.015016
18542,20060725,CAT,70.66000,0.007590,0.006220
18542,20060726,CAT,70.13000,0.000343,0.000631
18542,20060727,CAT,70.72000,-0.005474,-0.005409
18542,20060728,CAT,71.21000,0.013051,0.011783
18542,20060731,CAT,70.87000,-0.000509,0.002443
18542,20060801,CAT,69.71000,-0.005250,-0.007660
18542,20060802,CAT,70.75000,0.006698,0.006878
18542,20060803,CAT,72.73000,0.002357,0.003799
18542,20060804,CAT,73.10000,-0.001166,-0.001980
18542,20060807,CAT,73.18000,-0.002999,-0.004334
18542,20060808,CAT,71.60000,-0.003902,-0.006171
18542,20060809,CAT,68.52000,-0.004156,-0.005288
18542,20060810,CAT,68.32000,0.003930,0.002548
18542,20060811,CAT,67.03000,-0.004544,-0.006284
18542,20060814,CAT,65.96000,0.000687,0.000266
18542,20060815,CAT,67.41000,0.014923,0.012949
18542,20060816,CAT,69.11000,0.009368,0.009995
18542,20060817,CAT,69.36000,0.001453,0.003179
18542,20060818,CAT,68.31000,0.002969,0.002935
18542,20060821,CAT,68.25000,-0.003124,-0.003393
18542,20060822,CAT,68.50000,0.001259,0.002716
18542,20060823,CAT,67.21000,-0.005158,-0.006090
18542,20060824,CAT,65.50000,0.001262,0.000662
18542,20060825,CAT,65.99000,-0.000291,0.001549
18542,20060828,CAT,66.07000,0.005565,0.005269
18542,20060829,CAT,65.45000,0.003014,0.006953
18542,20060830,CAT,65.06000,0.001335,0.005191
18542,20060831,CAT,66.35000,0.000890,0.003152
18542,20060901,CAT,67.27000,0.005059,0.003610
18542,20060905,CAT,69.68000,0.002575,0.004396
18542,20060906,CAT,69.13000,-0.011469,-0.012579
18542,20060907,CAT,67.76000,-0.005380,-0.005234
18542,20060908,CAT,67.32000,0.002434,0.001332
18542,20060911,CAT,65.51000,-0.001582,-0.004027
18542,20060912,CAT,65.15000,0.011403,0.011914
18542,20060913,CAT,66.33000,0.005103,0.006698
18542,20060914,CAT,65.51000,-0.002185,-0.001893
18542,20060915,CAT,65.43000,0.002149,0.001515
18542,20060918,CAT,66.99000,0.001526,0.001479
18542,20060919,CAT,66.56000,-0.003257,-0.003654
18542,20060920,CAT,65.88000,0.005181,0.004920
18542,20060921,CAT,64.54000,-0.004422,-0.003890
18542,20060922,CAT,62.77000,-0.003773,-0.005440
18542,20060925,CAT,64.33000,0.007915,0.004576
18542,20060926,CAT,65.90000,0.007255,0.003932
18542,20060927,CAT,65.68000,0.002110,0.003680
18542,20060928,CAT,66.59000,0.001859,0.001176
18542,20060929,CAT,65.80000,-0.002990,-0.001974
18542,20061002,CAT,65.36000,-0.003890,-0.005594
18542,20061003,CAT,65.11000,-0.000400,-0.003132
18542,20061004,CAT,65.54000,0.012357,0.010910
18542,20061005,CAT,68.24000,0.005072,0.008536
18542,20061006,CAT,68.05000,-0.003106,-0.001430
18542,20061009,CAT,68.90000,0.002158,0.003724
18542,20061010,CAT,69.06000,0.002248,0.002689
18542,20061011,CAT,68.32000,-0.003594,-0.002578
18542,20061012,CAT,69.25000,0.010570,0.012753
18542,20061013,CAT,69.08000,0.003346,0.005475
18542,20061016,CAT,69.93000,0.004353,0.007510
18542,20061017,CAT,69.90000,-0.004593,-0.004043
18542,20061018,CAT,69.08000,0.001013,0.000516
18542,20061019,CAT,69.02000,0.002380,0.004938
18542,20061020,CAT,59.00000,-0.000424,-0.002823
18542,20061023,CAT,60.42000,0.005415,0.001172
18542,20061024,CAT,60.93000,0.000817,0.000190
18542,20061025,CAT,61.91000,0.004355,0.004211
18542,20061026,CAT,62.35000,0.006466,0.006882
18542,20061027,CAT,61.27000,-0.008192,-0.005486
18542,20061030,CAT,60.76000,0.000327,0.001295
18542,20061031,CAT,60.71000,0.000060,0.000668
18542,20061101,CAT,60.50000,-0.009000,-0.010090
18542,20061102,CAT,60.56000,-0.000141,-0.002943
18542,20061103,CAT,60.43000,-0.000309,0.002871
18542,20061106,CAT,59.85000,0.011518,0.009337
18542,20061107,CAT,59.92000,0.001819,0.001225
18542,20061108,CAT,60.10000,0.003353,0.003894
18542,20061109,CAT,59.20000,-0.004647,-0.003960
18542,20061110,CAT,59.60000,0.002153,0.003670
18542,20061113,CAT,59.52000,0.002251,0.003079
18542,20061114,CAT,60.36000,0.006934,0.008046
18542,20061115,CAT,61.45000,0.003999,0.005532
18542,20061116,CAT,61.37000,0.001129,0.000185
18542,20061117,CAT,60.94000,0.000217,-0.000954
18542,20061120,CAT,60.91000,0.000483,0.001416
18542,20061121,CAT,62.19000,0.003126,0.003135
18542,20061122,CAT,62.79000,0.002997,0.003233
18542,20061124,CAT,62.87000,-0.001901,0.001694
18542,20061127,CAT,61.97000,-0.014736,-0.014156
18542,20061128,CAT,61.60000,0.003040,0.002724
18542,20061129,CAT,62.06000,0.009657,0.009720
18542,20061130,CAT,62.03000,0.001697,0.004401
18542,20061201,CAT,61.19000,-0.002825,-0.002653
18542,20061204,CAT,61.49000,0.009978,0.009365
18542,20061205,CAT,62.15000,0.003868,0.003597
18542,20061206,CAT,63.05000,-0.001089,0.000116
18542,20061207,CAT,63.00000,-0.003424,-0.001337
18542,20061208,CAT,63.40000,0.001166,0.000435
18542,20061211,CAT,63.07000,0.001975,0.000909
18542,20061212,CAT,62.28000,-0.002018,-0.003558
18542,20061213,CAT,61.49000,0.001180,0.000337
18542,20061214,CAT,62.12000,0.007673,0.004441
18542,20061215,CAT,61.82000,0.000020,-0.000502
18542,20061218,CAT,61.92000,-0.004984,-0.007153
18542,20061219,CAT,61.52000,0.001874,-0.000050
18542,20061220,CAT,61.37000,-0.000617,0.002350
18542,20061221,CAT,60.81000,-0.003817,-0.001329
18542,20061222,CAT,60.59000,-0.004549,-0.000630
18542,20061226,CAT,60.90000,0.004336,0.004164
18542,20061227,CAT,61.47000,0.007794,0.008709
18542,20061228,CAT,61.31000,-0.001037,-0.000452
18542,20061229,CAT,61.33000,-0.004515,-0.001133
18542,20070103,CAT,61.16000,-0.001349,-0.000159
18542,20070104,CAT,61.00000,0.000544,0.000591
18542,20070105,CAT,60.22000,-0.007288,-0.009809
18542,20070108,CAT,60.29000,0.002567,0.001731
18542,20070109,CAT,60.62000,-0.000001,0.000262
18542,20070110,CAT,60.32000,0.002096,0.001338
18542,20070111,CAT,60.00000,0.007323,0.007760
