PERMNO,date,TICKER,PERMCO,PRC,RET,CFACSHR,RETX,sprtrn
12490,20090309,IBM,20990,83.48000,-0.027153,1,-0.027153,-0.010024
12490,20090310,IBM,20990,87.25000,0.045160,1,0.045160,0.063663
12490,20090311,IBM,20990,88.62000,0.015702,1,0.015702,0.002446
12490,20090312,IBM,20990,90.40000,0.020086,1,0.020086,0.040729
12490,20090313,IBM,20990,90.36000,-0.000442,1,-0.000442,0.007739
12490,20090316,IBM,20990,91.22000,0.009517,1,0.009517,-0.003516
12490,20090317,IBM,20990,92.91000,0.018527,1,0.018527,0.032140
12490,20090318,IBM,20990,91.95000,-0.010333,1,-0.010333,0.020858
12490,20090319,IBM,20990,92.66000,0.007722,1,0.007722,-0.012979
12490,20090320,IBM,20990,92.51000,-0.001619,1,-0.001619,-0.019769
12490,20090323,IBM,20990,98.71000,0.067020,1,0.067020,0.070758
12490,20090324,IBM,20990,98.30000,-0.004154,1,-0.004154,-0.020415
12490,20090325,IBM,20990,97.95000,-0.003561,1,-0.003561,0.009626
12490,20090326,IBM,20990,98.78000,0.008474,1,0.008474,0.023320
12490,20090327,IBM,20990,94.15000,-0.046872,1,-0.046872,-0.020316
12490,20090330,IBM,20990,94.52000,0.003930,1,0.003930,-0.034819
12490,20090331,IBM,20990,96.89000,0.025074,1,0.025074,0.013130
12490,20090401,IBM,20990,97.61000,0.007431,1,0.007431,0.016557
12490,20090402,IBM,20990,100.82000,0.032886,1,0.032886,0.028727
12490,20090403,IBM,20990,102.22000,0.013886,1,0.013886,0.009732
12490,20090406,IBM,20990,101.56000,-0.006457,1,-0.006457,-0.008332
12490,20090407,IBM,20990,98.75000,-0.027668,1,-0.027668,-0.023855
12490,20090408,IBM,20990,101.19000,0.024709,1,0.024709,0.011783
12490,20090409,IBM,20990,101.70000,0.005040,1,0.005040,0.038053
12490,20090413,IBM,20990,99.95000,-0.017207,1,-0.017207,0.002533
12490,20090414,IBM,20990,99.27000,-0.006803,1,-0.006803,-0.020065
12490,20090415,IBM,20990,98.85000,-0.004231,1,-0.004231,0.012549
12490,20090416,IBM,20990,101.43000,0.026100,1,0.026100,0.015539
12490,20090417,IBM,20990,101.27000,-0.001577,1,-0.001577,0.004969
12490,20090420,IBM,20990,100.43000,-0.008295,1,-0.008295,-0.042790
12490,20090421,IBM,20990,102.31000,0.018719,1,0.018719,0.021252
12490,20090422,IBM,20990,102.55000,0.002346,1,0.002346,-0.007682
12490,20090423,IBM,20990,101.42000,-0.011019,1,-0.011019,0.009922
12490,20090424,IBM,20990,100.08000,-0.013212,1,-0.013212,0.016797
12490,20090427,IBM,20990,99.95000,-0.001299,1,-0.001299,-0.010067
12490,20090428,IBM,20990,101.94000,0.019910,1,0.019910,-0.002740
12490,20090429,IBM,20990,104.04000,0.020600,1,0.020600,0.021610
12490,20090430,IBM,20990,103.21000,-0.007978,1,-0.007978,-0.000950
12490,20090501,IBM,20990,104.61000,0.013565,1,0.013565,0.005396
12490,20090504,IBM,20990,106.19000,0.015104,1,0.015104,0.033868
12490,20090505,IBM,20990,105.85000,-0.003202,1,-0.003202,-0.003792
12490,20090506,IBM,20990,104.62000,-0.006424,1,-0.011620,0.017404
12490,20090507,IBM,20990,102.59000,-0.019404,1,-0.019404,-0.013202
12490,20090508,IBM,20990,101.49000,-0.010722,1,-0.010722,0.024069
12490,20090511,IBM,20990,102.90000,0.013893,1,0.013893,-0.021512
12490,20090512,IBM,20990,103.94000,0.010107,1,0.010107,-0.000979
12490,20090513,IBM,20990,102.26000,-0.016163,1,-0.016163,-0.026895
12490,20090514,IBM,20990,101.05000,-0.011833,1,-0.011833,0.010352
12490,20090515,IBM,20990,101.37000,0.003167,1,0.003167,-0.011410
12490,20090518,IBM,20990,104.58000,0.031666,1,0.031666,0.030389
12490,20090519,IBM,20990,105.51000,0.008893,1,0.008893,-0.001737
12490,20090520,IBM,20990,104.05000,-0.013838,1,-0.013838,-0.005131
12490,20090521,IBM,20990,102.82000,-0.011821,1,-0.011821,-0.016758
12490,20090522,IBM,20990,101.89000,-0.009045,1,-0.009045,-0.001497
12490,20090526,IBM,20990,105.02000,0.030719,1,0.030719,0.026302
12490,20090527,IBM,20990,102.93000,-0.019901,1,-0.019901,-0.018971
12490,20090528,IBM,20990,104.69000,0.017099,1,0.017099,0.015419
12490,20090529,IBM,20990,106.28000,0.015188,1,0.015188,0.013575
12490,20090601,IBM,20990,108.37000,0.019665,1,0.019665,0.025818
12490,20090602,IBM,20990,106.83000,-0.014211,1,-0.014211,0.001983
12490,20090603,IBM,20990,106.49000,-0.003183,1,-0.003183,-0.013739
12490,20090604,IBM,20990,106.33000,-0.001502,1,-0.001502,0.011484
12490,20090605,IBM,20990,107.24000,0.008558,1,0.008558,-0.002515
12490,20090608,IBM,20990,107.49000,0.002331,1,0.002331,-0.001011
12490,20090609,IBM,20990,108.14000,0.006047,1,0.006047,0.003503
12490,20090610,IBM,20990,108.35000,0.001942,1,0.001942,-0.003480
12490,20090611,IBM,20990,109.40000,0.009691,1,0.009691,0.006112
12490,20090612,IBM,20990,108.21000,-0.010878,1,-0.010878,0.001397
12490,20090615,IBM,20990,107.62000,-0.005452,1,-0.005452,-0.023769
12490,20090616,IBM,20990,107.32000,-0.002788,1,-0.002788,-0.012720
12490,20090617,IBM,20990,107.00000,-0.002982,1,-0.002982,-0.001382
12490,20090618,IBM,20990,106.33000,-0.006262,1,-0.006262,0.008411
12490,20090619,IBM,20990,105.89000,-0.004138,1,-0.004138,0.003114
12490,20090622,IBM,20990,104.52000,-0.012938,1,-0.012938,-0.030600
12490,20090623,IBM,20990,104.44000,-0.000765,1,-0.000765,0.002307
12490,20090624,IBM,20990,104.15000,-0.002777,1,-0.002777,0.006524
12490,20090625,IBM,20990,106.06000,0.018339,1,0.018339,0.021444
12490,20090626,IBM,20990,105.68000,-0.003583,1,-0.003583,-0.001478
12490,20090629,IBM,20990,105.83000,0.001419,1,0.001419,0.009065
12490,20090630,IBM,20990,104.42000,-0.013323,1,-0.013323,-0.008531
12490,20090701,IBM,20990,104.84000,0.004022,1,0.004022,0.004362
12490,20090702,IBM,20990,101.73000,-0.029664,1,-0.029664,-0.029145
12490,20090706,IBM,20990,101.65000,-0.000786,1,-0.000786,0.002566
12490,20090707,IBM,20990,100.19000,-0.014363,1,-0.014363,-0.019684
12490,20090708,IBM,20990,100.68000,0.004891,1,0.004891,-0.001669
12490,20090709,IBM,20990,102.08000,0.013905,1,0.013905,0.003547
12490,20090710,IBM,20990,100.83000,-0.012245,1,-0.012245,-0.004022
12490,20090713,IBM,20990,103.62000,0.027670,1,0.027670,0.024934
12490,20090714,IBM,20990,103.25000,-0.003571,1,-0.003571,0.005316
12490,20090715,IBM,20990,107.22000,0.038450,1,0.038450,0.029630
12490,20090716,IBM,20990,110.64000,0.031897,1,0.031897,0.008642
12490,20090717,IBM,20990,115.42000,0.043203,1,0.043203,-0.000383
12490,20090720,IBM,20990,116.44000,0.008837,1,0.008837,0.011432
12490,20090721,IBM,20990,117.04000,0.005153,1,0.005153,0.003627
12490,20090722,IBM,20990,115.57000,-0.012560,1,-0.012560,-0.000534
12490,20090723,IBM,20990,117.06000,0.012893,1,0.012893,0.023290
12490,20090724,IBM,20990,117.64000,0.004955,1,0.004955,0.003042
12490,20090727,IBM,20990,117.63000,-0.000085,1,-0.000085,0.002982
12490,20090728,IBM,20990,117.28000,-0.002975,1,-0.002975,-0.002606
12490,20090729,IBM,20990,117.26000,-0.000171,1,-0.000171,-0.004563
12490,20090730,IBM,20990,117.86000,0.005117,1,0.005117,0.011896
12490,20090731,IBM,20990,117.93000,0.000594,1,0.000594,0.000740
12490,20090803,IBM,20990,119.92000,0.016874,1,0.016874,0.015342
12490,20090804,IBM,20990,119.60000,-0.002668,1,-0.002668,0.003012
12490,20090805,IBM,20990,118.47000,-0.009448,1,-0.009448,-0.002914
12490,20090806,IBM,20990,117.38000,-0.004558,1,-0.009201,-0.005625
12490,20090807,IBM,20990,119.33000,0.016613,1,0.016613,0.013439
12490,20090810,IBM,20990,118.70000,-0.005280,1,-0.005280,-0.003345
12490,20090811,IBM,20990,117.79000,-0.007666,1,-0.007666,-0.012660
12490,20090812,IBM,20990,119.29000,0.012735,1,0.012735,0.011525
12490,20090813,IBM,20990,119.58000,0.002431,1,0.002431,0.006880
12490,20090814,IBM,20990,118.57000,-0.008446,1,-0.008446,-0.008531
12490,20090817,IBM,20990,116.86000,-0.014422,1,-0.014422,-0.024261
12490,20090818,IBM,20990,117.63000,0.006589,1,0.006589,0.010146
12490,20090819,IBM,20990,118.57000,0.007991,1,0.007991,0.006861
12490,20090820,IBM,20990,118.95000,0.003205,1,0.003205,0.010949
12490,20090821,IBM,20990,119.90000,0.007987,1,0.007987,0.018623
12490,20090824,IBM,20990,119.32000,-0.004837,1,-0.004837,-0.000546
12490,20090825,IBM,20990,118.83000,-0.004107,1,-0.004107,0.002369
12490,20090826,IBM,20990,119.47000,0.005386,1,0.005386,0.000117
12490,20090827,IBM,20990,119.43000,-0.000335,1,-0.000335,0.002782
12490,20090828,IBM,20990,118.22000,-0.010131,1,-0.010131,-0.001988
12490,20090831,IBM,20990,118.05000,-0.001438,1,-0.001438,-0.008076
12490,20090901,IBM,20990,116.69000,-0.011521,1,-0.011521,-0.022124
12490,20090902,IBM,20990,116.09000,-0.005142,1,-0.005142,-0.003296
12490,20090903,IBM,20990,116.33000,0.002067,1,0.002067,0.008535
12490,20090904,IBM,20990,117.46000,0.009714,1,0.009714,0.013118
12490,20090908,IBM,20990,117.16000,-0.002554,1,-0.002554,0.008845
12490,20090909,IBM,20990,116.76000,-0.003414,1,-0.003414,0.007782
12490,20090910,IBM,20990,117.67000,0.007794,1,0.007794,0.010422
12490,20090911,IBM,20990,118.05000,0.003229,1,0.003229,-0.001350
12490,20090914,IBM,20990,118.88000,0.007031,1,0.007031,0.006339
12490,20090915,IBM,20990,119.35000,0.003954,1,0.003954,0.003135
12490,20090916,IBM,20990,121.82000,0.020695,1,0.020695,0.015324
12490,20090917,IBM,20990,121.88000,0.000493,1,0.000493,-0.003060
12490,20090918,IBM,20990,122.11000,0.001887,1,0.001887,0.002637
12490,20090921,IBM,20990,121.57000,-0.004422,1,-0.004422,-0.003407
12490,20090922,IBM,20990,121.61000,0.000329,1,0.000329,0.006575
12490,20090923,IBM,20990,120.82000,-0.006496,1,-0.006496,-0.010068
12490,20090924,IBM,20990,120.94000,0.000993,1,0.000993,-0.009511
12490,20090925,IBM,20990,121.08000,0.001158,1,0.001158,-0.006091
12490,20090928,IBM,20990,119.33000,-0.014453,1,-0.014453,0.017810
12490,20090929,IBM,20990,118.81000,-0.004358,1,-0.004358,-0.002230
12490,20090930,IBM,20990,119.61000,0.006733,1,0.006733,-0.003328
12490,20091001,IBM,20990,117.90000,-0.014296,1,-0.014296,-0.025760
12490,20091002,IBM,20990,119.02000,0.009500,1,0.009500,-0.004506
12490,20091005,IBM,20990,119.75000,0.006133,1,0.006133,0.014875
12490,20091006,IBM,20990,121.35000,0.013361,1,0.013361,0.013705
12490,20091007,IBM,20990,122.78000,0.011784,1,0.011784,0.002712
12490,20091008,IBM,20990,122.29000,-0.003991,1,-0.003991,0.007470
12490,20091009,IBM,20990,125.93000,0.029765,1,0.029765,0.005641
12490,20091012,IBM,20990,127.04000,0.008814,1,0.008814,0.004386
12490,20091013,IBM,20990,127.02000,-0.000157,1,-0.000157,-0.002788
12490,20091014,IBM,20990,128.35001,0.010471,1,0.010471,0.017546
12490,20091015,IBM,20990,127.98000,-0.002883,1,-0.002883,0.004157
12490,20091016,IBM,20990,121.64000,-0.049539,1,-0.049539,-0.008098
12490,20091019,IBM,20990,123.06000,0.011674,1,0.011674,0.009405
12490,20091020,IBM,20990,122.82000,-0.001950,1,-0.001950,-0.006239
12490,20091021,IBM,20990,120.87000,-0.015877,1,-0.015877,-0.008854
12490,20091022,IBM,20990,122.69000,0.015057,1,0.015057,0.010644
12490,20091023,IBM,20990,120.36000,-0.018991,1,-0.018991,-0.012179
12490,20091026,IBM,20990,120.11000,-0.002077,1,-0.002077,-0.011717
12490,20091027,IBM,20990,120.65000,0.004496,1,0.004496,-0.003318
12490,20091028,IBM,20990,121.50000,0.007045,1,0.007045,-0.019541
12490,20091029,IBM,20990,122.87000,0.011276,1,0.011276,0.022520
12490,20091030,IBM,20990,120.61000,-0.018393,1,-0.018393,-0.028065
12490,20091102,IBM,20990,120.56000,-0.000415,1,-0.000415,0.006456
12490,20091103,IBM,20990,121.16000,0.004977,1,0.004977,0.002426
12490,20091104,IBM,20990,121.29000,0.001073,1,0.001073,0.001043
12490,20091105,IBM,20990,123.10000,0.014923,1,0.014923,0.019236
12490,20091106,IBM,20990,123.49000,0.007636,1,0.003168,0.002503
12490,20091109,IBM,20990,126.00000,0.020326,1,0.020326,0.022239
12490,20091110,IBM,20990,126.91000,0.007222,1,0.007222,-0.000064
12490,20091111,IBM,20990,127.19000,0.002206,1,0.002206,0.005032
12490,20091112,IBM,20990,126.26000,-0.007312,1,-0.007312,-0.010259
12490,20091113,IBM,20990,127.03000,0.006098,1,0.006098,0.005739
12490,20091116,IBM,20990,128.21001,0.009289,1,0.009289,0.014468
12490,20091117,IBM,20990,128.63000,0.003276,1,0.003276,0.000919
12490,20091118,IBM,20990,128.14999,-0.003732,1,-0.003732,-0.000468
12490,20091119,IBM,20990,127.54000,-0.004760,1,-0.004760,-0.013426
12490,20091120,IBM,20990,126.96000,-0.004548,1,-0.004548,-0.003215
12490,20091123,IBM,20990,128.20000,0.009767,1,0.009767,0.013616
12490,20091124,IBM,20990,127.93000,-0.002106,1,-0.002106,-0.000533
12490,20091125,IBM,20990,127.28000,-0.005081,1,-0.005081,0.004504
12490,20091127,IBM,20990,125.70000,-0.012414,1,-0.012414,-0.017233
12490,20091130,IBM,20990,126.35000,0.005171,1,0.005171,0.003793
12490,20091201,IBM,20990,127.94000,0.012584,1,0.012584,0.012075
12490,20091202,IBM,20990,127.21000,-0.005706,1,-0.005706,0.000343
12490,20091203,IBM,20990,127.55000,0.002673,1,0.002673,-0.008402
12490,20091204,IBM,20990,127.25000,-0.002352,1,-0.002352,0.005509
12490,20091207,IBM,20990,127.04000,-0.001650,1,-0.001650,-0.002468
12490,20091208,IBM,20990,126.80000,-0.001889,1,-0.001889,-0.010252
12490,20091209,IBM,20990,128.39000,0.012539,1,0.012539,0.003672
12490,20091210,IBM,20990,129.34000,0.007399,1,0.007399,0.005840
12490,20091211,IBM,20990,129.67999,0.002629,1,0.002629,0.003683
12490,20091214,IBM,20990,129.92999,0.001928,1,0.001928,0.006959
12490,20091215,IBM,20990,128.49001,-0.011083,1,-0.011083,-0.005547
12490,20091216,IBM,20990,128.71001,0.001712,1,0.001712,0.001128
12490,20091217,IBM,20990,127.40000,-0.010178,1,-0.010178,-0.011811
12490,20091218,IBM,20990,127.91000,0.004003,1,0.004003,0.005830
12490,20091221,IBM,20990,128.64999,0.005785,1,0.005785,0.010504
12490,20091222,IBM,20990,129.92999,0.009949,1,0.009949,0.003564
12490,20091223,IBM,20990,130.00000,0.000539,1,0.000539,0.002299
12490,20091224,IBM,20990,130.57001,0.004385,1,0.004385,0.005256
12490,20091228,IBM,20990,132.31000,0.013326,1,0.013326,0.001154
12490,20091229,IBM,20990,131.85001,-0.003477,1,-0.003477,-0.001401
12490,20091230,IBM,20990,132.57001,0.005461,1,0.005461,0.000195
12490,20091231,IBM,20990,130.89999,-0.012597,1,-0.012597,-0.010050
12490,20100104,IBM,20990,132.45000,0.011841,1,0.011841,0.016043
12490,20100105,IBM,20990,130.85001,-0.012080,1,-0.012080,0.003116
12490,20100106,IBM,20990,130.00000,-0.006496,1,-0.006496,0.000546
12490,20100107,IBM,20990,129.55000,-0.003462,1,-0.003462,0.004001
12490,20100108,IBM,20990,130.85001,0.010035,1,0.010035,0.002882
12490,20100111,IBM,20990,129.48000,-0.010470,1,-0.010470,0.001747
12490,20100112,IBM,20990,130.50999,0.007955,1,0.007955,-0.009381
12490,20100113,IBM,20990,130.23000,-0.002145,1,-0.002145,0.008326
12490,20100114,IBM,20990,132.31000,0.015972,1,0.015972,0.002427
12490,20100115,IBM,20990,131.78000,-0.004006,1,-0.004006,-0.010823
12490,20100119,IBM,20990,134.14000,0.017909,1,0.017909,0.012500
12490,20100120,IBM,20990,130.25000,-0.029000,1,-0.029000,-0.010598
12490,20100121,IBM,20990,129.00000,-0.009597,1,-0.009597,-0.018945
12490,20100122,IBM,20990,125.50000,-0.027132,1,-0.027132,-0.022141
12490,20100125,IBM,20990,126.12000,0.004940,1,0.004940,0.004598
12490,20100126,IBM,20990,125.75000,-0.002934,1,-0.002934,-0.004203
12490,20100127,IBM,20990,126.33000,0.004612,1,0.004612,0.004880
12490,20100128,IBM,20990,123.75000,-0.020423,1,-0.020423,-0.011818
12490,20100129,IBM,20990,122.39000,-0.010990,1,-0.010990,-0.009829
12490,20100201,IBM,20990,124.67000,0.018629,1,0.018629,0.014266
12490,20100202,IBM,20990,125.53000,0.006898,1,0.006898,0.012973
12490,20100203,IBM,20990,125.66000,0.001036,1,0.001036,-0.005474
12490,20100204,IBM,20990,123.00000,-0.021168,1,-0.021168,-0.031141
12490,20100205,IBM,20990,123.52000,0.004228,1,0.004228,0.002897
12490,20100208,IBM,20990,121.88000,-0.008824,1,-0.013277,-0.008863
12490,20100209,IBM,20990,123.21000,0.010912,1,0.010912,0.013040
12490,20100210,IBM,20990,122.81000,-0.003247,1,-0.003247,-0.002233
12490,20100211,IBM,20990,123.73000,0.007491,1,0.007491,0.009680
12490,20100212,IBM,20990,124.00000,0.002182,1,0.002182,-0.002745
12490,20100216,IBM,20990,125.23000,0.009919,1,0.009919,0.018001
12490,20100217,IBM,20990,126.33000,0.008784,1,0.008784,0.004238
12490,20100218,IBM,20990,127.81000,0.011715,1,0.011715,0.006585
12490,20100219,IBM,20990,127.19000,-0.004851,1,-0.004851,0.002187
12490,20100222,IBM,20990,126.85000,-0.002673,1,-0.002673,-0.001046
12490,20100223,IBM,20990,126.46000,-0.003074,1,-0.003074,-0.012103
12490,20100224,IBM,20990,127.59000,0.008936,1,0.008936,0.009720
12490,20100225,IBM,20990,127.07000,-0.004076,1,-0.004076,-0.002081
12490,20100226,IBM,20990,127.16000,0.000708,1,0.000708,0.001405
12490,20100301,IBM,20990,128.57001,0.011088,1,0.011088,0.010159
12490,20100302,IBM,20990,127.42000,-0.008945,1,-0.008945,0.002330
12490,20100303,IBM,20990,126.88000,-0.004238,1,-0.004238,0.000429
12490,20100304,IBM,20990,126.72000,-0.001261,1,-0.001261,0.003736
12490,20100305,IBM,20990,127.25000,0.004182,1,0.004182,0.014008
12490,20100308,IBM,20990,126.41000,-0.006601,1,-0.006601,-0.000176
12490,20100309,IBM,20990,125.55000,-0.006803,1,-0.006803,0.001713
12490,20100310,IBM,20990,125.62000,0.000558,1,0.000558,0.004525
12490,20100311,IBM,20990,127.60000,0.015762,1,0.015762,0.004042
12490,20100312,IBM,20990,127.94000,0.002665,1,0.002665,-0.000217
12490,20100315,IBM,20990,127.83000,-0.000860,1,-0.000860,0.000452
12490,20100316,IBM,20990,128.67000,0.006571,1,0.006571,0.007779
12490,20100317,IBM,20990,127.76000,-0.007072,1,-0.007072,0.005822
12490,20100318,IBM,20990,128.38000,0.004853,1,0.004853,-0.000326
12490,20100319,IBM,20990,127.71000,-0.005219,1,-0.005219,-0.005087
12490,20100322,IBM,20990,127.98000,0.002114,1,0.002114,0.005095
12490,20100323,IBM,20990,129.37000,0.010861,1,0.010861,0.007171
12490,20100324,IBM,20990,128.53000,-0.006493,1,-0.006493,-0.005493
12490,20100325,IBM,20990,129.24001,0.005524,1,0.005524,-0.001704
12490,20100326,IBM,20990,129.25999,0.000155,1,0.000155,0.000738
12490,20100329,IBM,20990,128.59000,-0.005183,1,-0.005183,0.005683
12490,20100330,IBM,20990,128.77000,0.001400,1,0.001400,0.000043
12490,20100331,IBM,20990,128.25000,-0.004038,1,-0.004038,-0.003273
12490,20100401,IBM,20990,128.25000,0.000000,1,0.000000,0.007414
12490,20100405,IBM,20990,129.35001,0.008577,1,0.008577,0.007928
12490,20100406,IBM,20990,128.92999,-0.003247,1,-0.003247,0.001684
12490,20100407,IBM,20990,128.48000,-0.003490,1,-0.003490,-0.005877
12490,20100408,IBM,20990,127.61000,-0.006771,1,-0.006771,0.003374
12490,20100409,IBM,20990,128.75999,0.009012,1,0.009012,0.006684
12490,20100412,IBM,20990,128.36000,-0.003107,1,-0.003107,0.001767
12490,20100413,IBM,20990,129.03000,0.005220,1,0.005220,0.000685
12490,20100414,IBM,20990,131.25000,0.017205,1,0.017205,0.011150
12490,20100415,IBM,20990,130.89000,-0.002743,1,-0.002743,0.000843
12490,20100416,IBM,20990,130.63000,-0.001986,1,-0.001986,-0.016127
12490,20100419,IBM,20990,132.23000,0.012248,1,0.012248,0.004521
12490,20100420,IBM,20990,129.69000,-0.019209,1,-0.019209,0.008058
12490,20100421,IBM,20990,128.99001,-0.005397,1,-0.005397,-0.001019
12490,20100422,IBM,20990,129.13000,0.001085,1,0.001085,0.002264
12490,20100423,IBM,20990,129.99001,0.006660,1,0.006660,0.007124
12490,20100426,IBM,20990,130.73000,0.005693,1,0.005693,-0.004296
12490,20100427,IBM,20990,128.82001,-0.014610,1,-0.014610,-0.023382
12490,20100428,IBM,20990,130.10001,0.009936,1,0.009936,0.006463
12490,20100429,IBM,20990,130.46001,0.002767,1,0.002767,0.012943
12490,20100430,IBM,20990,129.00000,-0.011191,1,-0.011191,-0.016648
12490,20100503,IBM,20990,129.60001,0.004651,1,0.004651,0.013121
12490,20100504,IBM,20990,128.12000,-0.011420,1,-0.011420,-0.023838
12490,20100505,IBM,20990,127.46000,-0.005151,1,-0.005151,-0.006561
12490,20100506,IBM,20990,123.92000,-0.022674,1,-0.027773,-0.032378
12490,20100507,IBM,20990,122.10000,-0.014687,1,-0.014687,-0.015308
12490,20100510,IBM,20990,126.27000,0.034152,1,0.034152,0.043974
12490,20100511,IBM,20990,126.89000,0.004910,1,0.004910,-0.003397
12490,20100512,IBM,20990,132.67999,0.045630,1,0.045630,0.013740
12490,20100513,IBM,20990,131.48000,-0.009044,1,-0.009044,-0.012145
12490,20100514,IBM,20990,131.19000,-0.002206,1,-0.002206,-0.018800
12490,20100517,IBM,20990,130.44000,-0.005717,1,-0.005717,0.001109
12490,20100518,IBM,20990,129.95000,-0.003757,1,-0.003757,-0.014196
12490,20100519,IBM,20990,128.86000,-0.008388,1,-0.008388,-0.005130
12490,20100520,IBM,20990,123.80000,-0.039267,1,-0.039267,-0.038976
12490,20100521,IBM,20990,125.42000,0.013086,1,0.013086,0.015024
12490,20100524,IBM,20990,124.45000,-0.007734,1,-0.007734,-0.012908
12490,20100525,IBM,20990,124.52000,0.000562,1,0.000562,0.000354
12490,20100526,IBM,20990,123.23000,-0.010360,1,-0.010360,-0.005661
12490,20100527,IBM,20990,126.39000,0.025643,1,0.025643,0.032876
12490,20100528,IBM,20990,125.26000,-0.008941,1,-0.008941,-0.012375
12490,20100601,IBM,20990,124.34000,-0.007345,1,-0.007345,-0.017165
12490,20100602,IBM,20990,127.41000,0.024690,1,0.024690,0.025843
12490,20100603,IBM,20990,127.96000,0.004317,1,0.004317,0.004051
12490,20100604,IBM,20990,125.28000,-0.020944,1,-0.020944,-0.034411
12490,20100607,IBM,20990,124.13000,-0.009179,1,-0.009179,-0.013532
12490,20100608,IBM,20990,123.72000,-0.003303,1,-0.003303,0.010976
12490,20100609,IBM,20990,123.90000,0.001455,1,0.001455,-0.005942
12490,20100610,IBM,20990,127.68000,0.030508,1,0.030508,0.029507
12490,20100611,IBM,20990,128.45000,0.006031,1,0.006031,0.004380
12490,20100614,IBM,20990,128.50000,0.000389,1,0.000389,-0.001805
12490,20100615,IBM,20990,129.78999,0.010039,1,0.010039,0.023494
12490,20100616,IBM,20990,130.35001,0.004315,1,0.004315,-0.000556
12490,20100617,IBM,20990,130.98000,0.004833,1,0.004833,0.001283
12490,20100618,IBM,20990,130.14999,-0.006337,1,-0.006337,0.001317
12490,20100621,IBM,20990,130.64999,0.003842,1,0.003842,-0.003857
12490,20100622,IBM,20990,129.30000,-0.010333,1,-0.010333,-0.016071
12490,20100623,IBM,20990,130.11000,0.006264,1,0.006264,-0.002985
12490,20100624,IBM,20990,128.19000,-0.014757,1,-0.014757,-0.016803
12490,20100625,IBM,20990,127.12000,-0.008347,1,-0.008347,0.002859
12490,20100628,IBM,20990,128.98000,0.014632,1,0.014632,-0.002034
12490,20100629,IBM,20990,125.09000,-0.030160,1,-0.030160,-0.031017
12490,20100630,IBM,20990,123.48000,-0.012871,1,-0.012871,-0.010113
12490,20100701,IBM,20990,122.57000,-0.007370,1,-0.007370,-0.003240
12490,20100702,IBM,20990,121.86000,-0.005793,1,-0.005793,-0.004662
12490,20100706,IBM,20990,123.46000,0.013130,1,0.013130,0.005359
12490,20100707,IBM,20990,127.00000,0.028673,1,0.028673,0.031331
12490,20100708,IBM,20990,127.97000,0.007638,1,0.007638,0.009413
12490,20100709,IBM,20990,127.96000,-0.000078,1,-0.000078,0.007204
12490,20100712,IBM,20990,128.67000,0.005549,1,0.005549,0.000733
12490,20100713,IBM,20990,130.48000,0.014067,1,0.014067,0.015379
12490,20100714,IBM,20990,130.72000,0.001839,1,0.001839,-0.000155
12490,20100715,IBM,20990,130.72000,0.000000,1,0.000000,0.001196
12490,20100716,IBM,20990,128.03000,-0.020578,1,-0.020578,-0.028820
12490,20100719,IBM,20990,129.78999,0.013747,1,0.013747,0.005982
12490,20100720,IBM,20990,126.55000,-0.024963,1,-0.024963,0.011417
12490,20100721,IBM,20990,125.27000,-0.010115,1,-0.010115,-0.012820
12490,20100722,IBM,20990,127.47000,0.017562,1,0.017562,0.022513
12490,20100723,IBM,20990,128.38000,0.007139,1,0.007139,0.008220
12490,20100726,IBM,20990,128.41000,0.000234,1,0.000234,0.011200
12490,20100727,IBM,20990,128.63000,0.001713,1,0.001713,-0.001049
12490,20100728,IBM,20990,128.42999,-0.001555,1,-0.001555,-0.006922
12490,20100729,IBM,20990,128.02000,-0.003192,1,-0.003192,-0.004159
12490,20100730,IBM,20990,128.39999,0.002968,1,0.002968,0.000064
12490,20100802,IBM,20990,130.75999,0.018380,1,0.018380,0.022023
12490,20100803,IBM,20990,130.37000,-0.002983,1,-0.002983,-0.004796
12490,20100804,IBM,20990,131.27000,0.006903,1,0.006903,0.006051
12490,20100805,IBM,20990,131.83000,0.004266,1,0.004266,-0.001269
12490,20100806,IBM,20990,130.14000,-0.007889,1,-0.012820,-0.003704
12490,20100809,IBM,20990,132.00000,0.014292,1,0.014292,0.005483
12490,20100810,IBM,20990,131.84000,-0.001212,1,-0.001212,-0.005967
12490,20100811,IBM,20990,129.83000,-0.015246,1,-0.015246,-0.028179
12490,20100812,IBM,20990,128.30000,-0.011785,1,-0.011785,-0.005379
12490,20100813,IBM,20990,127.87000,-0.003352,1,-0.003352,-0.004024
12490,20100816,IBM,20990,127.77000,-0.000782,1,-0.000782,0.000120
12490,20100817,IBM,20990,128.45000,0.005322,1,0.005322,0.012192
12490,20100818,IBM,20990,129.39250,0.007338,1,0.007338,0.001483
12490,20100819,IBM,20990,128.89999,-0.003806,1,-0.003806,-0.016935
12490,20100820,IBM,20990,127.50000,-0.010861,1,-0.010861,-0.003663
12490,20100823,IBM,20990,126.47000,-0.008078,1,-0.008078,-0.004040
12490,20100824,IBM,20990,124.90000,-0.012414,1,-0.012414,-0.014512
12490,20100825,IBM,20990,125.27000,0.002962,1,0.002962,0.003289
12490,20100826,IBM,20990,122.78000,-0.019877,1,-0.019877,-0.007685
12490,20100827,IBM,20990,124.73000,0.015882,1,0.015882,0.016587
