PERMNO,date,PERMCO,CFACPR
26463,20050713,1191,1
26463,20050714,1191,1
26463,20050715,1191,1
26463,20050718,1191,1
26463,20050719,1191,1
26463,20050720,1191,1
26463,20050721,1191,1
26463,20050722,1191,1
26463,20050725,1191,1
26463,20050726,1191,1
26463,20050727,1191,1
26463,20050728,1191,1
26463,20050729,1191,1
26463,20050801,1191,1
26463,20050802,1191,1
26463,20050803,1191,1
26463,20050804,1191,1
26463,20050805,1191,1
26463,20050808,1191,1
26463,20050809,1191,1
26463,20050810,1191,1
26463,20050811,1191,1
26463,20050812,1191,1
26463,20050815,1191,1
26463,20050816,1191,1
26463,20050817,1191,1
26463,20050818,1191,1
26463,20050819,1191,1
26463,20050822,1191,1
26463,20050823,1191,1
26463,20050824,1191,1
26463,20050825,1191,1
26463,20050826,1191,1
26463,20050829,1191,1
26463,20050830,1191,1
26463,20050831,1191,1
26463,20050901,1191,1
26463,20050902,1191,1
26463,20050906,1191,1
26463,20050907,1191,1
26463,20050908,1191,1
26463,20050909,1191,1
26463,20050912,1191,1
26463,20050913,1191,1
26463,20050914,1191,1
26463,20050915,1191,1
26463,20050916,1191,1
26463,20050919,1191,1
26463,20050920,1191,1
26463,20050921,1191,1
26463,20050922,1191,1
26463,20050923,1191,1
26463,20050926,1191,1
26463,20050927,1191,1
26463,20050928,1191,1
26463,20050929,1191,1
26463,20050930,1191,1
26463,20051003,1191,1
26463,20051004,1191,1
26463,20051005,1191,1
26463,20051006,1191,1
26463,20051007,1191,1
26463,20051010,1191,1
26463,20051011,1191,1
26463,20051012,1191,1
26463,20051013,1191,1
26463,20051014,1191,1
26463,20051017,1191,1
26463,20051018,1191,1
26463,20051019,1191,1
26463,20051020,1191,1
26463,20051021,1191,1
26463,20051024,1191,1
26463,20051025,1191,1
26463,20051026,1191,1
26463,20051027,1191,1
26463,20051028,1191,1
26463,20051031,1191,1
26463,20051101,1191,1
26463,20051102,1191,1
26463,20051103,1191,1
26463,20051104,1191,1
26463,20051107,1191,1
26463,20051108,1191,1
26463,20051109,1191,1
26463,20051110,1191,1
26463,20051111,1191,1
26463,20051114,1191,1
26463,20051115,1191,1
26463,20051116,1191,1
26463,20051117,1191,1
26463,20051118,1191,1
26463,20051121,1191,1
26463,20051122,1191,1
26463,20051123,1191,1
26463,20051125,1191,1
26463,20051128,1191,1
26463,20051129,1191,1
26463,20051130,1191,1
26463,20051201,1191,1
26463,20051202,1191,1
26463,20051205,1191,1
26463,20051206,1191,1
26463,20051207,1191,1
26463,20051208,1191,1
26463,20051209,1191,1
26463,20051212,1191,1
26463,20051213,1191,1
26463,20051214,1191,1
26463,20051215,1191,1
26463,20051216,1191,1
26463,20051219,1191,1
26463,20051220,1191,1
26463,20051221,1191,1
26463,20051222,1191,1
26463,20051223,1191,1
26463,20051227,1191,1
26463,20051228,1191,1
26463,20051229,1191,1
26463,20051230,1191,1
26463,20060103,1191,1
26463,20060104,1191,1
26463,20060105,1191,1
26463,20060106,1191,1
26463,20060109,1191,1
26463,20060110,1191,1
26463,20060111,1191,1
26463,20060112,1191,1
26463,20060113,1191,1
26463,20060117,1191,1
26463,20060118,1191,1
26463,20060119,1191,1
26463,20060120,1191,1
26463,20060123,1191,1
26463,20060124,1191,1
26463,20060125,1191,1
26463,20060126,1191,1
26463,20060127,1191,1
26463,20060130,1191,1
26463,20060131,1191,1
26463,20060201,1191,1
26463,20060202,1191,1
26463,20060203,1191,1
26463,20060206,1191,1
26463,20060207,1191,1
26463,20060208,1191,1
26463,20060209,1191,1
26463,20060210,1191,1
26463,20060213,1191,1
26463,20060214,1191,1
26463,20060215,1191,1
26463,20060216,1191,1
26463,20060217,1191,1
26463,20060221,1191,1
26463,20060222,1191,1
26463,20060223,1191,1
26463,20060224,1191,1
26463,20060227,1191,1
26463,20060228,1191,1
26463,20060301,1191,1
26463,20060302,1191,1
26463,20060303,1191,1
26463,20060306,1191,1
26463,20060307,1191,1
26463,20060308,1191,1
26463,20060309,1191,1
26463,20060310,1191,1
26463,20060313,1191,1
26463,20060314,1191,1
26463,20060315,1191,1
26463,20060316,1191,1
26463,20060317,1191,1
26463,20060320,1191,1
26463,20060321,1191,1
26463,20060322,1191,1
26463,20060323,1191,1
26463,20060324,1191,1
26463,20060327,1191,1
26463,20060328,1191,1
26463,20060329,1191,1
26463,20060330,1191,1
26463,20060331,1191,1
26463,20060403,1191,1
26463,20060404,1191,1
26463,20060405,1191,1
26463,20060406,1191,1
26463,20060407,1191,1
26463,20060410,1191,1
26463,20060411,1191,1
26463,20060412,1191,1
26463,20060413,1191,1
26463,20060417,1191,1
26463,20060418,1191,1
26463,20060419,1191,1
26463,20060420,1191,1
26463,20060421,1191,1
26463,20060424,1191,1
26463,20060425,1191,1
26463,20060426,1191,1
26463,20060427,1191,1
26463,20060428,1191,1
26463,20060501,1191,1
26463,20060502,1191,1
26463,20060503,1191,1
26463,20060504,1191,1
26463,20060505,1191,1
26463,20060508,1191,1
26463,20060509,1191,1
26463,20060510,1191,1
26463,20060511,1191,1
26463,20060512,1191,1
26463,20060515,1191,1
26463,20060516,1191,1
26463,20060517,1191,1
26463,20060518,1191,1
26463,20060519,1191,1
26463,20060522,1191,1
26463,20060523,1191,1
26463,20060524,1191,1
26463,20060525,1191,1
26463,20060526,1191,1
26463,20060530,1191,1
26463,20060531,1191,1
26463,20060601,1191,1
26463,20060602,1191,1
26463,20060605,1191,1
26463,20060606,1191,1
26463,20060607,1191,1
26463,20060608,1191,1
26463,20060609,1191,1
26463,20060612,1191,1
26463,20060613,1191,1
26463,20060614,1191,1
26463,20060615,1191,1
26463,20060616,1191,1
26463,20060619,1191,1
26463,20060620,1191,1
26463,20060621,1191,1
26463,20060622,1191,1
26463,20060623,1191,1
26463,20060626,1191,1
26463,20060627,1191,1
26463,20060628,1191,1
26463,20060629,1191,1
26463,20060630,1191,1
26463,20060703,1191,1
26463,20060705,1191,1
26463,20060706,1191,1
26463,20060707,1191,1
26463,20060710,1191,1
26463,20060711,1191,1
26463,20060712,1191,1
26463,20060713,1191,1
26463,20060714,1191,1
26463,20060717,1191,1
26463,20060718,1191,1
26463,20060719,1191,1
26463,20060720,1191,1
26463,20060721,1191,1
26463,20060724,1191,1
26463,20060725,1191,1
26463,20060726,1191,1
26463,20060727,1191,1
26463,20060728,1191,1
26463,20060731,1191,1
26463,20060801,1191,1
26463,20060802,1191,1
26463,20060803,1191,1
26463,20060804,1191,1
26463,20060807,1191,1
26463,20060808,1191,1
26463,20060809,1191,1
26463,20060810,1191,1
26463,20060811,1191,1
26463,20060814,1191,1
26463,20060815,1191,1
26463,20060816,1191,1
26463,20060817,1191,1
26463,20060818,1191,1
26463,20060821,1191,1
26463,20060822,1191,1
26463,20060823,1191,1
26463,20060824,1191,1
26463,20060825,1191,1
26463,20060828,1191,1
26463,20060829,1191,1
26463,20060830,1191,1
26463,20060831,1191,1
26463,20060901,1191,1
26463,20060905,1191,1
26463,20060906,1191,1
26463,20060907,1191,1
26463,20060908,1191,1
26463,20060911,1191,1
26463,20060912,1191,1
26463,20060913,1191,1
26463,20060914,1191,1
26463,20060915,1191,1
26463,20060918,1191,1
26463,20060919,1191,1
26463,20060920,1191,1
26463,20060921,1191,1
26463,20060922,1191,1
26463,20060925,1191,1
26463,20060926,1191,1
26463,20060927,1191,1
26463,20060928,1191,1
26463,20060929,1191,1
26463,20061002,1191,1
26463,20061003,1191,1
26463,20061004,1191,1
26463,20061005,1191,1
26463,20061006,1191,1
26463,20061009,1191,1
26463,20061010,1191,1
26463,20061011,1191,1
26463,20061012,1191,1
26463,20061013,1191,1
26463,20061016,1191,1
26463,20061017,1191,1
26463,20061018,1191,1
26463,20061019,1191,1
26463,20061020,1191,1
26463,20061023,1191,1
26463,20061024,1191,1
26463,20061025,1191,1
26463,20061026,1191,1
26463,20061027,1191,1
26463,20061030,1191,1
26463,20061031,1191,1
26463,20061101,1191,1
26463,20061102,1191,1
26463,20061103,1191,1
26463,20061106,1191,1
26463,20061107,1191,1
26463,20061108,1191,1
26463,20061109,1191,1
26463,20061110,1191,1
26463,20061113,1191,1
26463,20061114,1191,1
26463,20061115,1191,1
26463,20061116,1191,1
26463,20061117,1191,1
26463,20061120,1191,1
26463,20061121,1191,1
26463,20061122,1191,1
26463,20061124,1191,1
26463,20061127,1191,1
26463,20061128,1191,1
26463,20061129,1191,1
26463,20061130,1191,1
26463,20061201,1191,1
26463,20061204,1191,1
26463,20061205,1191,1
26463,20061206,1191,1
26463,20061207,1191,1
26463,20061208,1191,1
26463,20061211,1191,1
26463,20061212,1191,1
26463,20061213,1191,1
26463,20061214,1191,1
26463,20061215,1191,1
26463,20061218,1191,1
26463,20061219,1191,1
26463,20061220,1191,1
26463,20061221,1191,1
26463,20061222,1191,1
26463,20061226,1191,1
26463,20061227,1191,1
26463,20061228,1191,1
26463,20061229,1191,1
26463,20070103,1191,1
26463,20070104,1191,1
26463,20070105,1191,1
26463,20070108,1191,1
26463,20070109,1191,1
26463,20070110,1191,1
26463,20070111,1191,1
26463,20070112,1191,1
26463,20070116,1191,1
26463,20070117,1191,1
26463,20070118,1191,1
26463,20070119,1191,1
26463,20070122,1191,1
26463,20070123,1191,1
26463,20070124,1191,1
26463,20070125,1191,1
26463,20070126,1191,1
26463,20070129,1191,1
26463,20070130,1191,1
26463,20070131,1191,1
26463,20070201,1191,1
26463,20070202,1191,1
26463,20070205,1191,1
26463,20070206,1191,1
26463,20070207,1191,1
26463,20070208,1191,1
26463,20070209,1191,1
26463,20070212,1191,1
26463,20070213,1191,1
26463,20070214,1191,1
26463,20070215,1191,1
26463,20070216,1191,1
26463,20070220,1191,1
26463,20070221,1191,1
26463,20070222,1191,1
26463,20070223,1191,1
26463,20070226,1191,1
26463,20070227,1191,1
26463,20070228,1191,1
26463,20070301,1191,1
26463,20070302,1191,1
26463,20070305,1191,1
26463,20070306,1191,1
26463,20070307,1191,1
26463,20070308,1191,1
26463,20070309,1191,1
26463,20070312,1191,1
26463,20070313,1191,1
26463,20070314,1191,1
26463,20070315,1191,1
26463,20070316,1191,1
26463,20070319,1191,1
26463,20070320,1191,1
26463,20070321,1191,1
26463,20070322,1191,1
26463,20070323,1191,1
26463,20070326,1191,1
26463,20070327,1191,1
26463,20070328,1191,1
26463,20070329,1191,1
26463,20070330,1191,1
26463,20070402,1191,1
26463,20070403,1191,1
26463,20070404,1191,1
26463,20070405,1191,1
26463,20070409,1191,1
26463,20070410,1191,1
26463,20070411,1191,1
26463,20070412,1191,1
26463,20070413,1191,1
26463,20070416,1191,1
26463,20070417,1191,1
26463,20070418,1191,1
26463,20070419,1191,1
26463,20070420,1191,1
26463,20070423,1191,1
26463,20070424,1191,1
26463,20070425,1191,1
26463,20070426,1191,1
26463,20070427,1191,1
26463,20070430,1191,1
26463,20070501,1191,1
26463,20070502,1191,1
26463,20070503,1191,1
26463,20070504,1191,1
26463,20070507,1191,1
26463,20070508,1191,1
26463,20070509,1191,1
26463,20070510,1191,1
26463,20070511,1191,1
26463,20070514,1191,1
26463,20070515,1191,1
26463,20070516,1191,1
26463,20070517,1191,1
26463,20070518,1191,1
26463,20070521,1191,1
26463,20070522,1191,1
26463,20070523,1191,1
26463,20070524,1191,1
26463,20070525,1191,1
26463,20070529,1191,1
26463,20070530,1191,1
26463,20070531,1191,1
26463,20070601,1191,1
26463,20070604,1191,1
26463,20070605,1191,1
26463,20070606,1191,1
26463,20070607,1191,1
26463,20070608,1191,1
26463,20070611,1191,1
26463,20070612,1191,1
26463,20070613,1191,1
26463,20070614,1191,1
26463,20070615,1191,1
26463,20070618,1191,1
26463,20070619,1191,1
26463,20070620,1191,1
26463,20070621,1191,1
26463,20070622,1191,1
26463,20070625,1191,1
26463,20070626,1191,1
26463,20070627,1191,1
26463,20070628,1191,1
26463,20070629,1191,1
26463,20070702,1191,1
26463,20070703,1191,1
26463,20070705,1191,1
26463,20070706,1191,1
26463,20070709,1191,1
26463,20070710,1191,1
26463,20070711,1191,1
26463,20070712,1191,1
26463,20070713,1191,1
26463,20070716,1191,1
26463,20070717,1191,1
26463,20070718,1191,1
26463,20070719,1191,1
26463,20070720,1191,1
26463,20070723,1191,1
26463,20070724,1191,1
26463,20070725,1191,1
26463,20070726,1191,1
26463,20070727,1191,1
26463,20070730,1191,1
26463,20070731,1191,1
26463,20070801,1191,1
26463,20070802,1191,1
26463,20070803,1191,1
26463,20070806,1191,1
26463,20070807,1191,1
26463,20070808,1191,1
26463,20070809,1191,1
26463,20070810,1191,1
26463,20070813,1191,1
26463,20070814,1191,1
26463,20070815,1191,1
26463,20070816,1191,1
26463,20070817,1191,1
26463,20070820,1191,1
26463,20070821,1191,1
26463,20070822,1191,1
26463,20070823,1191,1
26463,20070824,1191,1
26463,20070827,1191,1
26463,20070828,1191,1
26463,20070829,1191,1
26463,20070830,1191,1
26463,20070831,1191,1
26463,20070904,1191,1
26463,20070905,1191,1
26463,20070906,1191,1
26463,20070907,1191,1
26463,20070910,1191,1
26463,20070911,1191,1
26463,20070912,1191,1
26463,20070913,1191,1
26463,20070914,1191,1
26463,20070917,1191,1
26463,20070918,1191,1
26463,20070919,1191,1
26463,20070920,1191,1
26463,20070921,1191,1
26463,20070924,1191,1
26463,20070925,1191,1
26463,20070926,1191,1
26463,20070927,1191,1
26463,20070928,1191,1
26463,20071001,1191,1
26463,20071002,1191,1
26463,20071003,1191,1
26463,20071004,1191,1
26463,20071005,1191,1
26463,20071008,1191,1
26463,20071009,1191,1
26463,20071010,1191,1
26463,20071011,1191,1
26463,20071012,1191,1
26463,20071015,1191,1
26463,20071016,1191,1
26463,20071017,1191,1
26463,20071018,1191,1
26463,20071019,1191,1
26463,20071022,1191,1
26463,20071023,1191,1
26463,20071024,1191,1
26463,20071025,1191,1
26463,20071026,1191,1
26463,20071029,1191,1
26463,20071030,1191,1
26463,20071031,1191,1
26463,20071101,1191,1
26463,20071102,1191,1
26463,20071105,1191,1
26463,20071106,1191,1
26463,20071107,1191,1
26463,20071108,1191,1
26463,20071109,1191,1
26463,20071112,1191,1
26463,20071113,1191,1
26463,20071114,1191,1
26463,20071115,1191,1
26463,20071116,1191,1
26463,20071119,1191,1
26463,20071120,1191,1
26463,20071121,1191,1
26463,20071123,1191,1
26463,20071126,1191,1
26463,20071127,1191,1
26463,20071128,1191,1
26463,20071129,1191,1
26463,20071130,1191,1
26463,20071203,1191,1
26463,20071204,1191,1
26463,20071205,1191,1
26463,20071206,1191,1
26463,20071207,1191,1
26463,20071210,1191,1
26463,20071211,1191,1
26463,20071212,1191,1
26463,20071213,1191,1
26463,20071214,1191,1
26463,20071217,1191,1
26463,20071218,1191,1
26463,20071219,1191,1
26463,20071220,1191,1
26463,20071221,1191,1
26463,20071224,1191,1
26463,20071226,1191,1
26463,20071227,1191,1
26463,20071228,1191,1
26463,20071231,1191,1
26463,20080102,1191,1
26463,20080103,1191,1
26463,20080104,1191,1
26463,20080107,1191,1
26463,20080108,1191,1
26463,20080109,1191,1
26463,20080110,1191,1
26463,20080111,1191,1
26463,20080114,1191,1
26463,20080115,1191,1
26463,20080116,1191,1
26463,20080117,1191,1
26463,20080118,1191,1
26463,20080122,1191,1
26463,20080123,1191,1
26463,20080124,1191,1
26463,20080125,1191,1
26463,20080128,1191,1
26463,20080129,1191,1
26463,20080130,1191,1
26463,20080131,1191,1
26463,20080201,1191,1
26463,20080204,1191,1
26463,20080205,1191,1
26463,20080206,1191,1
26463,20080207,1191,1
26463,20080208,1191,1
26463,20080211,1191,1
26463,20080212,1191,1
26463,20080213,1191,1
26463,20080214,1191,1
26463,20080215,1191,1
26463,20080219,1191,1
26463,20080220,1191,1
26463,20080221,1191,1
26463,20080222,1191,1
26463,20080225,1191,1
26463,20080226,1191,1
26463,20080227,1191,1
26463,20080228,1191,1
26463,20080229,1191,1
26463,20080303,1191,1
26463,20080304,1191,1
26463,20080305,1191,1
26463,20080306,1191,1
26463,20080307,1191,1
26463,20080310,1191,1
26463,20080311,1191,1
26463,20080312,1191,1
26463,20080313,1191,1
26463,20080314,1191,1
26463,20080317,1191,1
26463,20080318,1191,1
26463,20080319,1191,1
26463,20080320,1191,1
26463,20080324,1191,1
26463,20080325,1191,1
26463,20080326,1191,1
26463,20080327,1191,1
26463,20080328,1191,1
26463,20080331,1191,1
26463,20080401,1191,1
26463,20080402,1191,1
26463,20080403,1191,1
26463,20080404,1191,1
26463,20080407,1191,1
26463,20080408,1191,1
26463,20080409,1191,1
26463,20080410,1191,1
26463,20080411,1191,1
26463,20080414,1191,1
26463,20080415,1191,1
26463,20080416,1191,1
26463,20080417,1191,1
26463,20080418,1191,1
26463,20080421,1191,1
26463,20080422,1191,1
26463,20080423,1191,1
26463,20080424,1191,1
26463,20080425,1191,1
26463,20080428,1191,1
26463,20080429,1191,1
26463,20080430,1191,1
26463,20080501,1191,1
26463,20080502,1191,1
26463,20080505,1191,1
26463,20080506,1191,1
26463,20080507,1191,1
26463,20080508,1191,1
26463,20080509,1191,1
26463,20080512,1191,1
26463,20080513,1191,1
26463,20080514,1191,1
26463,20080515,1191,1
26463,20080516,1191,1
26463,20080519,1191,1
26463,20080520,1191,1
26463,20080521,1191,1
26463,20080522,1191,1
26463,20080523,1191,1
26463,20080527,1191,1
26463,20080528,1191,1
26463,20080529,1191,1
26463,20080530,1191,1
26463,20080602,1191,1
26463,20080603,1191,1
26463,20080604,1191,1
26463,20080605,1191,1
26463,20080606,1191,1
26463,20080609,1191,1
26463,20080610,1191,1
26463,20080611,1191,1
26463,20080612,1191,1
26463,20080613,1191,1
26463,20080616,1191,1
26463,20080617,1191,1
26463,20080618,1191,1
26463,20080619,1191,1
26463,20080620,1191,1
26463,20080623,1191,1
26463,20080624,1191,1
26463,20080625,1191,1
26463,20080626,1191,1
26463,20080627,1191,1
26463,20080630,1191,1
26463,20080701,1191,1
26463,20080702,1191,1
26463,20080703,1191,1
26463,20080707,1191,1
26463,20080708,1191,1
26463,20080709,1191,1
26463,20080710,1191,1
26463,20080711,1191,1
26463,20080714,1191,1
26463,20080715,1191,1
26463,20080716,1191,1
26463,20080717,1191,1
26463,20080718,1191,1
26463,20080721,1191,1
26463,20080722,1191,1
26463,20080723,1191,1
26463,20080724,1191,1
26463,20080725,1191,1
26463,20080728,1191,1
26463,20080729,1191,1
26463,20080730,1191,1
26463,20080731,1191,1
26463,20080801,1191,1
26463,20080804,1191,1
26463,20080805,1191,1
26463,20080806,1191,1
26463,20080807,1191,1
26463,20080808,1191,1
26463,20080811,1191,1
26463,20080812,1191,1
26463,20080813,1191,1
26463,20080814,1191,1
26463,20080815,1191,1
26463,20080818,1191,1
26463,20080819,1191,1
26463,20080820,1191,1
26463,20080821,1191,1
26463,20080822,1191,1
26463,20080825,1191,1
26463,20080826,1191,1
26463,20080827,1191,1
26463,20080828,1191,1
26463,20080829,1191,1
26463,20080902,1191,1
26463,20080903,1191,1
26463,20080904,1191,1
26463,20080905,1191,1
26463,20080908,1191,1
26463,20080909,1191,1
26463,20080910,1191,1
26463,20080911,1191,1
26463,20080912,1191,1
26463,20080915,1191,1
26463,20080916,1191,1
26463,20080917,1191,1
26463,20080918,1191,1
26463,20080919,1191,1
26463,20080922,1191,1
26463,20080923,1191,1
26463,20080924,1191,1
26463,20080925,1191,1
26463,20080926,1191,1
26463,20080929,1191,1
26463,20080930,1191,1
26463,20081001,1191,1
26463,20081002,1191,1
26463,20081003,1191,1
26463,20081006,1191,1
26463,20081007,1191,1
26463,20081008,1191,1
26463,20081009,1191,1
26463,20081010,1191,1
26463,20081013,1191,1
26463,20081014,1191,1
26463,20081015,1191,1
26463,20081016,1191,1
26463,20081017,1191,1
26463,20081020,1191,1
26463,20081021,1191,1
26463,20081022,1191,1
26463,20081023,1191,1
26463,20081024,1191,1
26463,20081027,1191,1
26463,20081028,1191,1
26463,20081029,1191,1
26463,20081030,1191,1
26463,20081031,1191,1
26463,20081103,1191,1
26463,20081104,1191,1
26463,20081105,1191,1
26463,20081106,1191,1
26463,20081107,1191,1
26463,20081110,1191,1
26463,20081111,1191,1
26463,20081112,1191,1
26463,20081113,1191,1
26463,20081114,1191,1
26463,20081117,1191,1
26463,20081118,1191,1
26463,20081119,1191,1
26463,20081120,1191,1
26463,20081121,1191,1
26463,20081124,1191,1
26463,20081125,1191,1
26463,20081126,1191,1
26463,20081128,1191,1
26463,20081201,1191,1
26463,20081202,1191,1
26463,20081203,1191,1
26463,20081204,1191,1
26463,20081205,1191,1
26463,20081208,1191,1
26463,20081209,1191,1
26463,20081210,1191,1
26463,20081211,1191,1
26463,20081212,1191,1
26463,20081215,1191,1
26463,20081216,1191,1
26463,20081217,1191,1
26463,20081218,1191,1
26463,20081219,1191,1
26463,20081222,1191,1
26463,20081223,1191,1
26463,20081224,1191,1
26463,20081226,1191,1
26463,20081229,1191,1
26463,20081230,1191,1
26463,20081231,1191,1
52898,19970102,21397,4.340267
52898,19970103,21397,4.340267
52898,19970106,21397,4.340267
52898,19970107,21397,4.340267
52898,19970108,21397,4.340267
52898,19970109,21397,4.340267
52898,19970110,21397,4.340267
52898,19970113,21397,4.340267
52898,19970114,21397,4.340267
52898,19970115,21397,4.340267
52898,19970116,21397,4.340267
52898,19970117,21397,4.340267
52898,19970120,21397,4.340267
52898,19970121,21397,4.340267
52898,19970122,21397,4.340267
52898,19970123,21397,4.340267
52898,19970124,21397,4.340267
52898,19970127,21397,4.340267
52898,19970128,21397,4.340267
52898,19970129,21397,4.340267
52898,19970130,21397,4.340267
52898,19970131,21397,4.340267
52898,19970203,21397,4.340267
52898,19970204,21397,4.340267
52898,19970205,21397,4.340267
52898,19970206,21397,4.340267
52898,19970207,21397,4.340267
52898,19970210,21397,4.340267
52898,19970211,21397,4.340267
52898,19970212,21397,4.340267
52898,19970213,21397,4.340267
52898,19970214,21397,4.340267
52898,19970218,21397,4.340267
52898,19970219,21397,4.340267
52898,19970220,21397,4.340267
52898,19970221,21397,4.340267
52898,19970224,21397,4.340267
52898,19970225,21397,4.340267
52898,19970226,21397,4.340267
52898,19970227,21397,4.340267
52898,19970228,21397,4.340267
52898,19970303,21397,4.340267
52898,19970304,21397,4.340267
52898,19970305,21397,4.340267
52898,19970306,21397,4.340267
52898,19970307,21397,4.340267
52898,19970310,21397,4.340267
52898,19970311,21397,4.340267
52898,19970312,21397,4.340267
52898,19970313,21397,4.340267
52898,19970314,21397,4.340267
52898,19970317,21397,4.340267
52898,19970318,21397,4.340267
52898,19970319,21397,4.340267
52898,19970320,21397,4.340267
52898,19970321,21397,4.340267
52898,19970324,21397,4.340267
52898,19970325,21397,4.340267
52898,19970326,21397,4.340267
52898,19970327,21397,4.340267
52898,19970331,21397,4.340267
52898,19970401,21397,4.340267
52898,19970402,21397,4.340267
52898,19970403,21397,4.340267
52898,19970404,21397,4.340267
52898,19970407,21397,4.340267
52898,19970408,21397,4.340267
52898,19970409,21397,4.340267
52898,19970410,21397,4.340267
52898,19970411,21397,4.340267
52898,19970414,21397,4.340267
52898,19970415,21397,4.340267
52898,19970416,21397,4.340267
52898,19970417,21397,4.340267
52898,19970418,21397,4.340267
52898,19970421,21397,4.340267
52898,19970422,21397,4.340267
52898,19970423,21397,4.340267
52898,19970424,21397,4.340267
52898,19970425,21397,4.340267
52898,19970428,21397,4.340267
52898,19970429,21397,4.340267
52898,19970430,21397,4.340267
52898,19970501,21397,4.340267
52898,19970502,21397,4.340267
52898,19970505,21397,4.340267
52898,19970506,21397,4.340267
52898,19970507,21397,4.340267
52898,19970508,21397,4.340267
52898,19970509,21397,4.340267
52898,19970512,21397,4.340267
52898,19970513,21397,4.340267
52898,19970514,21397,4.340267
52898,19970515,21397,4.340267
52898,19970516,21397,4.340267
52898,19970519,21397,4.340267
52898,19970520,21397,4.340267
52898,19970521,21397,4.340267
52898,19970522,21397,4.340267
52898,19970523,21397,4.340267
52898,19970527,21397,4.340267
52898,19970528,21397,4.340267
52898,19970529,21397,4.340267
52898,19970530,21397,4.340267
52898,19970602,21397,4.340267
52898,19970603,21397,4.340267
52898,19970604,21397,4.340267
52898,19970605,21397,4.340267
52898,19970606,21397,4.340267
52898,19970609,21397,4.340267
52898,19970610,21397,4.340267
52898,19970611,21397,4.340267
52898,19970612,21397,4.340267
52898,19970613,21397,4.340267
52898,19970616,21397,4.340267
52898,19970617,21397,4.340267
52898,19970618,21397,4.340267
52898,19970619,21397,4.340267
52898,19970620,21397,4.340267
52898,19970623,21397,4.340267
52898,19970624,21397,4.340267
52898,19970625,21397,4.340267
52898,19970626,21397,4.340267
52898,19970627,21397,4.340267
52898,19970630,21397,4.340267
52898,19970701,21397,4.340267
52898,19970702,21397,4.340267
52898,19970703,21397,4.340267
52898,19970707,21397,4.340267
52898,19970708,21397,4.340267
52898,19970709,21397,4.340267
52898,19970710,21397,4.340267
52898,19970711,21397,4.340267
52898,19970714,21397,4.340267
52898,19970715,21397,4.340267
52898,19970716,21397,4.340267
52898,19970717,21397,4.340267
52898,19970718,21397,4.340267
52898,19970721,21397,4.340267
52898,19970722,21397,4.340267
52898,19970723,21397,4.340267
52898,19970724,21397,4.340267
52898,19970725,21397,4.340267
52898,19970728,21397,4.340267
52898,19970729,21397,4.340267
52898,19970730,21397,4.340267
52898,19970731,21397,4.340267
52898,19970801,21397,4.340267
52898,19970804,21397,4.340267
52898,19970805,21397,4.340267
52898,19970806,21397,4.340267
52898,19970807,21397,4.340267
52898,19970808,21397,4.340267
52898,19970811,21397,4.340267
52898,19970812,21397,4.340267
52898,19970813,21397,4.340267
52898,19970814,21397,4.340267
52898,19970815,21397,4.340267
52898,19970818,21397,4.340267
52898,19970819,21397,4.340267
52898,19970820,21397,4.340267
52898,19970821,21397,4.340267
52898,19970822,21397,4.340267
52898,19970825,21397,4.340267
52898,19970826,21397,4.340267
52898,19970827,21397,4.340267
52898,19970828,21397,4.340267
52898,19970829,21397,4.340267
52898,19970902,21397,4.340267
52898,19970903,21397,4.340267
52898,19970904,21397,4.340267
52898,19970905,21397,4.340267
52898,19970908,21397,4.340267
52898,19970909,21397,4.340267
52898,19970910,21397,4.340267
52898,19970911,21397,4.340267
52898,19970912,21397,4.340267
52898,19970915,21397,4.340267
52898,19970916,21397,4.340267
52898,19970917,21397,4.340267
52898,19970918,21397,4.340267
52898,19970919,21397,4.340267
52898,19970922,21397,4.340267
52898,19970923,21397,4.340267
52898,19970924,21397,4.340267
52898,19970925,21397,4.340267
52898,19970926,21397,4.340267
52898,19970929,21397,4.340267
52898,19970930,21397,4.340267
52898,19971001,21397,4.340267
52898,19971002,21397,4.340267
52898,19971003,21397,4.340267
52898,19971006,21397,4.340267
52898,19971007,21397,4.340267
52898,19971008,21397,4.340267
52898,19971009,21397,4.340267
52898,19971010,21397,4.340267
52898,19971013,21397,4.340267
52898,19971014,21397,4.340267
52898,19971015,21397,4.340267
52898,19971016,21397,4.340267
52898,19971017,21397,4.340267
52898,19971020,21397,4.340267
52898,19971021,21397,4.340267
52898,19971022,21397,4.340267
52898,19971023,21397,4.340267
52898,19971024,21397,4.340267
52898,19971027,21397,4.340267
52898,19971028,21397,4.340267
52898,19971029,21397,4.340267
52898,19971030,21397,4.340267
52898,19971031,21397,4.340267
52898,19971103,21397,4.340267
52898,19971104,21397,4.340267
52898,19971105,21397,4.340267
52898,19971106,21397,4.340267
52898,19971107,21397,4.340267
52898,19971110,21397,4.340267
52898,19971111,21397,4.340267
52898,19971112,21397,4.340267
52898,19971113,21397,4.340267
52898,19971114,21397,4.340267
52898,19971117,21397,4.340267
52898,19971118,21397,4.340267
52898,19971119,21397,4.340267
52898,19971120,21397,4.340267
52898,19971121,21397,4.340267
52898,19971124,21397,4.340267
52898,19971125,21397,4.340267
52898,19971126,21397,4.340267
52898,19971128,21397,4.340267
52898,19971201,21397,4.340267
